ID,Country,PA_Days,VA_Weekly_Days,VA_Daily_Hours,MIA_Weekly_Days,MIA_Daily_Hours,Sedentary_Daily_Hours,Hours_Slept,Uni_Facilities,Smoking_Habits,Alcohol_Drinks,Fruits,Veg,Fastfood,Sugary_Drinks,Optimism,Relaxedness,Coping,Closeness,University,Year,Gender,BMI,GPA,Campus,Sports_Club
5901,ID,2,3,2.5,0,0.0,7.25,6.75,1,5,0,1,1,3,1,3,4,3,2,UA,1,M,26.50211621,4.0,2,2
4965,ID,1,0,0.0,4,4.25,6.25,9.75,1,5,0,2,4,3,3,5,4,4,4,UI,1,M,16.21771291,3.3,2,2
2227,ID,0,3,2.0,1,3.0,3.25,7.75,1,5,0,1,2,3,3,4,4,3,2,UGM,2,F,26.57312925,3.1,2,2
3285,ID,3,2,1.75,0,0.0,2.75,8.75,2,5,0,1,2,4,5,4,4,3,2,UI,1,F,21.383942,3.6,2,2
5265,ID,1,0,0.0,0,0.0,9.25,8.75,1,5,0,2,3,2,2,2,2,2,3,UI,1,M,17.62538055,3.5,2,2
2495,ID,0,0,0.0,0,0.0,3.25,5.75,2,5,0,2,2,1,2,3,4,2,1,UGM,1,M,21.22788762,3.8,2,2
4243,ID,0,0,0.0,2,2.0,7.25,10.75,1,5,0,1,1,2,1,3,5,3,3,UI,1,M,16.76573693,3.8,2,2
4912,ID,1,0,0.0,0,0.0,6.5,11.25,1,5,0,1,1,1,3,4,4,4,4,UI,1,F,22.09317005,3.1,2,2
4692,ID,3,0,0.0,3,1.75,9.25,11.25,1,5,0,3,1,2,4,3,4,3,4,UI,1,F,23.73866213,3.2,2,2
4470,ID,0,0,0.0,0,0.0,6.25,10.75,2,5,0,6,6,2,5,4,4,4,4,UI,1,M,19.72103697,3.6,2,2
4649,ID,1,1,3.75,1,3.0,14.0,8.0,2,5,0,2,2,2,2,2,3,3,2,UI,1,F,18.82716049,3.7,2,2
2566,ID,1,1,3.25,0,0.0,10.25,6.75,1,5,0,1,1,3,2,2,4,4,4,UGM,1,M,17.1875,3.5,2,2
3831,ID,0,0,0.0,0,0.0,14.25,6.75,1,5,0,2,1,2,3,3,4,3,2,UI,1,F,17.04032878,3.6,2,1
4520,ID,3,3,2.25,3,1.75,1.75,8.75,1,5,0,8,8,2,4,3,4,4,4,UI,1,M,18.59103675,3.4,2,2
2757,ID,1,0,0.0,0,0.0,6.25,8.75,2,5,0,2,1,6,7,1,4,3,3,UI,1,M,19.6282647,3.1,2,2
1723,ID,6,0,0.0,6,5.0,9.25,8.25,1,5,0,2,3,1,1,4,4,3,3,UGM,1,F,17.30103806,3.5,2,2
4765,ID,4,4,2.75,4,4.75,4.25,5.75,2,5,0,3,3,4,1,3,3,3,3,UI,1,F,25.01352082,3.7,2,2
4563,ID,0,0,0.0,0,0.0,13.75,6.0,2,5,0,1,1,4,3,4,4,3,4,UI,1,M,18.73278237,3.5,2,2
1821,ID,0,0,0.0,0,0.0,3.25,8.75,1,5,0,1,1,3,2,2,3,3,2,UGM,2,M,20.93663912,3.5,2,2
5807,ID,5,6,2.75,6,1.75,11.25,7.75,2,5,0,3,3,3,2,4,3,4,4,UA,1,F,19.05197378,3.9,2,2
2973,ID,0,0,0.0,0,0.0,9.25,6.75,1,5,0,1,1,3,6,4,5,4,3,UI,1,F,21.51385851,4.0,2,2
1837,ID,1,0,0.0,0,0.0,7.25,7.25,1,5,0,4,3,3,2,3,2,3,2,UGM,1,M,19.28937927,3.6,2,2
2019,ID,1,2,3.25,1,2.25,7.25,7.25,1,5,0,3,2,2,3,5,3,5,4,UGM,1,M,18.66666667,3.7,2,2
3364,ID,0,0,0.0,0,0.0,2.25,9.75,1,5,0,1,3,1,8,4,1,3,2,UI,1,M,19.53125,,2,2
3173,ID,0,0,0.0,0,0.0,5.25,9.75,1,5,0,1,1,1,2,4,4,4,4,UI,1,F,16.04938272,3.9,2,2
3780,ID,0,0,0.0,0,0.0,14.25,7.75,1,5,0,1,2,5,8,3,3,3,3,UI,1,M,23.63403301,3.5,2,2
3781,ID,0,0,0.0,0,0.0,5.75,4.75,1,5,0,1,1,4,2,3,2,2,4,UI,1,M,19.94805977,4.0,2,2
3596,ID,1,0,0.0,0,0.0,9.25,7.25,1,5,0,2,1,2,1,2,2,2,1,UI,1,F,18.55677322,3.7,2,1
5451,ID,3,0,0.0,3,2.75,6.25,7.25,1,5,0,2,2,5,1,4,4,4,4,UI,1,M,21.8299522,3.3,2,2
5834,ID,1,1,2.75,1,2.75,6.0,9.75,2,5,0,3,2,4,6,3,4,4,4,UA,1,F,20.41522491,3.9,2,1
3616,ID,3,3,1.75,2,3.0,3.25,7.0,2,5,0,1,3,4,3,4,4,4,4,UI,1,M,18.02595738,3.8,2,2
3573,ID,2,1,3.75,1,1.75,2.0,6.5,1,5,0,3,3,2,2,1,1,5,1,UI,1,M,24.69040546,3.2,2,2
2104,ID,3,0,0.0,0,0.0,13.25,7.25,2,5,0,1,2,1,1,4,4,5,3,UGM,1,M,21.67125803,3.8,2,2
2001,ID,2,0,0.0,1,2.75,5.25,5.75,1,5,0,1,1,2,4,3,4,4,3,UGM,2,M,20.504934,3.7,2,2
2926,ID,1,0,0.0,0,0.0,13.25,10.0,1,5,0,1,1,3,2,3,2,4,3,UI,1,M,16.4365549,3.6,2,2
5154,ID,1,1,2.25,1,2.25,2.25,4.75,1,5,0,3,2,2,2,3,3,3,3,UI,1,M,25.390625,3.6,2,2
4894,ID,3,3,3.25,5,4.25,4.25,9.75,2,5,0,1,2,4,5,4,4,3,4,UI,1,M,25.25951557,3.6,2,2
4568,ID,0,0,0.0,0,0.0,5.25,7.75,1,5,0,3,3,4,4,4,5,3,3,UI,1,M,22.65625,3.2,2,2
3893,ID,3,0,0.0,4,2.75,3.25,7.5,1,5,0,4,4,2,2,4,3,4,4,UI,1,M,23.03004535,3.8,2,2
3011,ID,1,0,0.0,0,0.0,15.25,9.5,2,5,0,3,2,6,4,3,3,3,3,UI,1,M,19.97918835,3.5,2,2
3317,ID,0,0,0.0,1,3.0,6.25,2.75,2,5,0,1,1,3,2,3,3,2,3,UI,1,M,22.89281998,3.3,2,2
5808,ID,1,0,0.0,1,2.0,3.25,9.75,2,5,0,3,1,3,2,3,4,3,4,UA,1,M,16.02307323,4.0,2,2
3965,ID,6,0,0.0,3,3.75,3.25,10.0,1,5,0,3,3,1,5,4,3,3,3,UI,1,F,25.95155709,3.6,2,1
2534,ID,1,3,1.75,4,1.75,2.0,5.75,1,5,0,1,2,4,4,3,5,3,2,UGM,2,F,26.98961938,3.6,2,2
1624,ID,2,0,0.0,2,3.0,3.25,7.75,1,4,0,2,4,1,2,4,4,3,4,UGM,1,F,22.14532872,3.5,2,2
2749,ID,1,0,0.0,1,3.0,4.25,4.75,1,5,0,1,2,2,1,4,2,3,3,UI,1,M,22.0603538,3.7,2,1
5238,ID,2,0,0.0,2,2.0,9.75,4.25,1,5,0,2,3,1,2,3,4,4,2,UI,1,M,18.42653421,3.1,2,2
2285,ID,0,1,1.5,0,0.0,11.25,6.75,1,5,0,1,1,1,1,3,5,4,4,UGM,1,F,16.93703188,3.6,2,2
5486,ID,3,3,2.0,3,2.0,3.25,6.75,1,5,0,2,3,3,3,4,3,4,3,UI,1,M,30.1102789,3.7,2,2
4175,ID,0,0,0.0,0,0.0,3.25,6.75,1,5,0,1,2,1,3,3,2,2,2,UI,1,M,22.47658689,3.4,2,2
2147,ID,0,0,0.0,0,0.0,9.25,7.75,1,5,0,1,1,2,2,4,4,4,4,UGM,1,M,18.73048907,3.8,2,2
2536,ID,0,0,0.0,0,0.0,4.25,4.25,1,2,0,3,4,1,1,3,4,4,4,UGM,2,F,20.06920415,3.8,2,2
1730,ID,0,0,0.0,1,1.75,9.25,8.0,1,5,0,1,3,1,1,4,4,3,2,UGM,3,M,18.82711104,3.6,2,2
4264,ID,0,0,0.0,0,0.0,11.25,2.0,1,5,0,3,2,3,1,2,3,3,4,UI,1,M,26.34649403,3.5,2,1
2416,ID,0,0,0.0,0,0.0,13.25,6.25,1,5,0,1,3,2,8,3,1,3,2,UGM,1,M,24.65483235,3.3,1,2
2871,ID,0,0,0.0,0,0.0,9.25,8.75,1,3,0,2,2,2,8,5,5,5,5,UI,1,F,22.76146754,3.9,2,2
2113,ID,4,0,0.0,4,3.25,3.25,6.25,1,5,0,3,2,3,3,4,4,3,3,UGM,2,F,28.73174689,3.8,2,2
2056,ID,1,0,0.0,3,2.0,15.25,10.75,1,5,0,2,5,2,6,3,5,4,2,UGM,1,M,30.85320992,3.7,2,2
4549,ID,4,2,2.25,2,1.75,11.25,6.5,1,5,0,3,7,1,1,5,5,5,5,UI,1,F,25.95155709,3.9,2,2
3798,ID,0,0,0.0,0,0.0,9.25,4.75,1,5,0,2,1,4,2,4,3,3,3,UI,1,M,40.4040404,3.7,2,2
5504,ID,4,4,2.25,4,2.25,7.25,3.25,2,5,0,3,4,2,3,3,3,3,2,UI,1,M,27.23922448,3.7,2,2
2734,ID,2,0,0.0,2,5.0,10.0,3.0,1,5,0,2,2,2,2,5,2,5,5,UI,1,F,19.72103697,3.7,2,2
3523,ID,1,0,0.0,0,0.0,11.25,9.25,1,5,0,2,5,2,5,3,2,3,4,UI,1,M,23.01117686,3.1,2,2
1653,ID,1,0,0.0,1,3.75,13.25,9.75,1,3,0,2,3,3,2,3,4,4,3,UGM,1,F,33.21799308,3.3,2,2
3539,ID,1,0,0.0,2,4.25,13.25,5.75,1,5,0,3,1,7,7,3,3,2,3,UI,1,M,19.84126984,3.9,2,2
2074,ID,3,3,2.75,3,1.75,4.75,10.75,2,5,0,1,3,1,2,3,4,3,4,UGM,1,F,18.04270106,3.5,2,2
4599,ID,1,0,0.0,1,2.75,13.25,9.75,2,5,0,1,2,3,4,3,3,4,3,UI,1,M,22.93975069,3.3,2,2
2420,ID,1,0,0.0,1,2.75,3.75,3.75,1,5,0,2,2,3,3,3,4,3,3,UGM,1,M,19.11111111,3.7,2,2
4775,ID,2,0,0.0,0,0.0,3.5,3.0,2,4,1,1,1,2,3,5,5,5,3,UI,1,F,29.00059488,3.6,2,2
4393,ID,1,0,0.0,0,0.0,15.25,3.75,1,5,0,1,2,4,2,2,3,2,2,UI,1,M,25.5588462,3.4,2,2
4130,ID,1,2,3.25,0,1.25,4.25,6.75,1,5,0,3,1,2,3,4,4,4,4,UI,1,M,16.64932362,3.8,2,2
4977,ID,1,2,3.25,1,3.25,3.25,7.75,2,5,0,2,2,2,2,3,4,4,1,UI,1,F,18.75,3.5,2,2
4925,ID,1,0,0.0,0,0.0,11.25,7.75,1,5,0,1,3,2,2,1,4,2,3,UI,1,M,14.84375,3.6,2,2
2622,ID,1,2,2.75,0,0.0,14.25,5.75,1,4,0,2,3,2,8,3,4,4,3,UI,4,M,23.42355741,3.7,2,2
3841,ID,0,0,0.0,0,0.0,4.25,6.5,1,5,0,2,2,1,2,3,2,3,2,UI,1,M,17.36044134,3.8,2,2
2459,ID,1,0,0.0,0,0.0,14.25,7.75,1,5,0,1,2,1,1,2,5,2,4,UGM,1,F,25.4580659,3.4,2,2
5440,ID,0,0,0.0,0,0.0,7.25,3.0,1,5,0,2,1,4,6,4,5,3,4,UI,1,M,20.81165453,3.4,2,2
5309,ID,0,0,0.0,1,3.0,16.0,6.25,2,5,0,1,1,1,8,4,5,3,3,UI,1,M,17.89802289,3.6,2,2
4711,ID,0,1,1.5,0,0.0,6.25,6.75,1,5,0,1,2,2,2,5,3,3,4,UI,1,M,27.339912,3.7,2,2
2582,ID,3,0,0.0,2,2.75,6.25,4.75,1,5,0,3,5,4,6,4,2,4,3,UI,1,M,19.47714681,3.6,2,2
5266,ID,2,0,0.0,0,0.0,3.5,8.5,1,5,0,2,1,3,3,3,4,3,5,UI,1,M,17.89802289,3.8,2,2
1759,ID,3,3,3.25,0,0.0,7.25,6.75,1,5,0,1,4,4,3,4,5,4,3,UGM,1,F,23.183391,3.5,2,1
3853,ID,6,7,2.0,7,2.0,11.0,4.75,1,5,0,2,4,1,4,3,5,3,5,UI,1,M,24.44727891,3.4,2,1
5922,ID,2,0,0.0,1,5.0,5.25,7.75,1,5,0,3,1,2,3,3,4,3,3,UA,1,M,23.72528616,3.9,2,2
5371,ID,1,0,0.0,0,0.0,5.25,7.75,1,5,0,1,1,2,2,3,4,2,2,UI,1,M,19.46740129,3.1,2,2
5187,ID,0,0,0.0,0,0.0,10.25,8.25,1,5,0,1,1,4,5,2,5,3,3,UI,1,M,19.28937927,3.6,2,2
2514,ID,2,0,0.0,1,2.25,13.25,9.75,1,5,0,3,3,3,4,3,5,2,3,UGM,1,M,19.81892708,3.8,2,2
5993,ID,0,2,2.5,2,2.0,6.25,8.25,1,5,0,2,1,5,2,2,4,3,3,UA,1,M,23.33768443,3.7,2,2
3736,ID,1,0,0.0,2,2.0,3.25,7.75,1,5,0,1,3,4,7,2,2,3,4,UI,1,M,20.82093992,3.8,2,2
5182,ID,0,0,0.0,0,0.0,13.25,7.75,2,5,0,1,2,1,2,3,4,4,4,UI,1,M,20.56932966,3.9,2,2
5027,ID,0,0,0.0,0,0.0,9.25,6.75,1,5,0,1,3,3,3,2,3,1,2,UI,1,M,22.265625,3.1,2,2
5239,ID,2,1,3.0,3,3.0,2.25,7.75,1,5,0,2,1,6,8,3,4,4,2,UI,1,M,27.53122945,3.1,2,2
5328,ID,2,2,2.75,0,0.0,2.25,6.0,1,2,0,3,1,5,3,2,2,3,4,UI,1,F,22.49134948,4.0,2,1
5429,ID,2,2,4.25,1,2.25,11.25,9.75,1,5,0,8,2,3,4,3,4,4,4,UI,1,M,23.87543253,3.9,2,2
2730,ID,3,2,2.0,2,3.0,5.0,7.75,1,5,0,1,1,3,3,2,3,3,1,UI,3,M,21.35930625,3.7,2,2
4174,ID,0,0,0.0,0,0.0,15.25,5.25,1,5,0,1,1,6,1,5,1,5,5,UI,1,M,19.53125,3.6,2,2
5253,ID,2,2,3.25,2,3.25,4.5,7.75,1,5,0,3,3,3,3,4,4,4,4,UI,1,F,28.3446712,3.7,2,2
4418,ID,1,0,0.0,0,0.0,16.0,9.25,2,5,0,3,2,2,4,3,4,3,3,UI,1,M,18.98659072,3.9,2,2
4189,ID,1,2,4.25,2,4.25,15.25,4.75,2,5,0,2,4,4,3,4,3,3,4,UI,1,F,19.71332153,3.9,2,2
2886,ID,0,0,0.0,0,0.0,15.25,8.0,1,5,0,2,4,6,4,3,2,4,5,UI,1,M,22.03856749,4.0,2,2
5008,ID,0,0,0.0,0,0.0,13.25,6.25,2,5,0,1,1,1,1,1,1,1,1,UI,1,F,22.66666667,,2,2
2209,ID,1,0,0.0,1,2.0,15.75,5.75,1,5,0,1,1,3,1,2,4,3,3,UGM,1,M,20.42941836,3.6,2,2
4654,ID,3,1,2.25,3,2.25,4.25,9.5,1,5,0,3,3,2,3,3,3,4,4,UI,1,M,21.63114885,3.2,2,2
5668,ID,5,0,0.0,4,5.0,2.25,9.25,1,5,0,7,3,1,1,3,4,3,4,UI,1,F,23.4375,,1,1
3277,ID,0,1,2.25,1,2.25,13.25,7.75,2,5,0,1,1,2,4,4,4,3,3,UI,1,F,17.95918367,3.4,2,2
5875,ID,1,0,0.0,0,0.0,12.25,7.75,1,5,0,2,3,1,1,4,4,4,3,UA,1,M,17.68978885,4.0,2,2
4333,ID,4,2,5.0,1,1.75,5.25,8.75,1,5,0,2,4,2,1,3,3,4,4,UI,1,M,25.6311675,3.7,2,2
4004,ID,0,0,3.25,0,0.0,3.25,7.75,1,5,0,3,2,5,2,4,4,4,3,UI,1,M,17.63085399,,2,2
1944,ID,0,0,0.0,1,2.0,6.25,4.0,1,5,0,2,3,2,3,4,3,4,3,UGM,1,M,21.21831719,3.8,2,2
5305,ID,1,0,2.5,0,0.0,9.5,2.75,1,5,0,2,2,2,2,4,3,3,3,UI,1,M,19.97918835,3.5,2,2
1824,ID,2,0,1.25,0,0.0,3.25,3.0,1,5,0,2,2,5,4,3,1,4,1,UGM,1,M,18.49112426,,1,2
2424,ID,0,0,0.0,0,0.0,4.25,10.25,1,5,0,2,2,6,6,3,5,4,3,UGM,1,M,18.359375,3.5,2,2
2703,ID,2,0,0.0,2,2.75,9.0,8.0,1,5,0,8,3,1,3,4,2,4,5,UI,3,M,25.5588462,3.4,2,2
1828,ID,2,2,3.5,0,0.0,12.0,2.75,1,5,0,1,2,1,3,4,4,4,3,UGM,2,F,18.68512111,,2,1
5029,ID,0,0,0.0,0,0.0,3.25,7.75,1,5,0,1,1,1,2,3,3,2,2,UI,1,M,18.73048907,3.6,2,2
5322,ID,7,0,0.0,7,4.25,4.25,8.75,1,4,0,8,3,6,1,4,4,4,3,UI,1,F,28.7037037,3.2,2,1
3274,ID,1,0,0.0,1,1.75,3.25,9.75,2,5,0,3,2,2,4,3,3,3,3,UI,1,M,21.09375,3.7,2,2
3939,ID,3,0,0.0,4,1.75,11.25,8.75,2,5,0,2,2,3,5,3,4,4,3,UI,1,M,17.62538055,3.6,2,2
4828,ID,0,0,0.0,0,0.0,9.25,9.75,1,5,0,1,1,1,1,3,4,2,2,UI,1,F,18.49649888,3.1,2,2
2217,ID,2,0,0.0,3,2.0,3.25,7.75,1,5,0,1,2,4,3,4,2,3,4,UGM,1,M,26.48553975,3.3,2,2
4978,ID,0,0,0.0,0,0.0,5.25,8.75,2,5,0,2,2,2,2,3,3,4,4,UI,1,F,22.20633069,3.7,2,2
4290,ID,0,0,0.0,0,0.0,14.25,4.75,2,5,0,4,1,2,8,2,5,5,5,UI,1,M,17.62538055,3.7,2,2
2686,ID,3,6,1.75,4,2.0,11.25,6.75,1,5,0,2,6,4,4,1,4,2,1,UI,2,F,29.4022733,3.9,2,2
3149,ID,0,0,0.0,0,0.0,5.25,2.75,2,5,0,3,3,4,1,1,1,1,1,UI,1,F,16.89623508,3.8,2,2
5869,ID,4,0,0.0,0,0.0,5.25,6.75,2,5,0,3,3,2,2,4,3,4,4,UA,1,M,25.21735858,3.8,2,2
4953,ID,3,4,4.5,2,4.0,8.0,6.75,1,5,0,6,6,3,3,3,3,2,5,UI,1,F,26.29757785,3.6,2,1
4424,ID,0,1,2.5,0,1.25,13.25,11.25,1,5,0,1,1,8,6,3,4,3,1,UI,1,F,20.07960128,3.9,2,2
3684,ID,0,0,0.0,1,2.25,14.25,6.75,1,5,0,1,3,4,3,5,5,4,4,UI,1,M,18.90203813,3.7,2,2
1870,ID,1,1,1.5,0,0.0,9.5,8.75,2,5,0,2,4,1,1,3,2,3,2,UGM,1,F,17.1875,3.7,2,2
4341,ID,1,0,0.0,2,2.0,7.25,7.25,1,5,0,3,5,2,2,4,4,3,4,UI,1,M,21.484375,3.3,2,2
3964,ID,0,0,0.0,0,0.0,14.0,6.25,2,5,0,2,2,8,8,3,4,3,4,UI,1,M,18.82711104,3.5,2,2
1767,ID,1,0,0.0,0,0.0,3.25,10.75,1,5,0,1,1,1,8,3,2,5,2,UGM,1,M,20.73688272,3.3,2,2
3820,ID,3,0,0.0,3,1.75,4.0,7.25,1,5,0,1,3,2,1,5,5,5,5,UI,1,M,24.03460984,3.8,2,2
4564,ID,1,0,0.0,2,2.75,4.0,9.75,1,5,0,2,3,1,1,4,3,3,2,UI,1,M,17.51463112,3.3,2,2
2236,ID,7,5,2.75,5,3.75,4.25,10.25,2,5,0,2,3,6,1,5,4,5,3,UGM,1,F,25.5036157,3.6,2,2
5796,ID,3,3,2.75,3,1.75,6.25,8.75,1,5,0,4,2,7,4,4,2,3,3,UA,1,M,23.7332384,3.6,2,2
5327,ID,2,0,0.0,0,0.0,13.25,7.25,2,5,0,1,3,2,2,3,4,2,2,UI,1,M,20.2020202,3.6,2,1
5887,ID,3,0,0.0,3,2.0,13.25,7.75,1,5,0,4,4,4,5,5,4,3,5,UA,1,M,20.81165453,3.9,2,2
4588,ID,0,3,2.75,0,0.0,13.25,11.5,1,5,0,1,1,8,6,3,4,3,1,UI,1,F,20.07960128,3.9,2,2
4295,ID,1,0,0.0,0,0.0,11.25,4.75,2,5,0,1,3,1,1,3,3,3,3,UI,1,F,21.71806609,3.9,2,2
1937,ID,4,1,2.25,0,0.0,3.25,5.75,1,2,0,5,4,2,3,4,4,3,3,UGM,2,F,31.14186851,3.8,2,2
2928,ID,1,0,0.0,1,2.25,6.25,2.75,1,5,0,3,2,3,3,4,3,4,4,UI,1,F,19.84126984,3.4,2,1
2550,ID,3,0,0.0,0,0.0,8.25,9.75,1,4,0,1,2,3,4,3,1,3,2,UGM,1,M,24.76756592,,2,2
2722,ID,2,2,5.0,0,0.0,8.0,9.75,1,4,0,6,4,3,8,4,4,3,3,UI,1,M,21.77384236,3.2,2,2
1907,ID,4,2,4.25,1,3.25,13.25,8.75,1,4,0,2,3,5,1,4,3,4,3,UGM,2,F,21.13885586,3.4,2,1
4811,ID,6,0,0.0,5,2.0,5.0,6.5,1,1,3,2,3,3,3,3,3,3,3,UI,1,F,25.46938776,3.6,2,2
5456,ID,0,0,0.0,0,0.0,4.25,10.75,1,5,0,8,8,8,1,2,4,1,5,UI,1,M,23.4375,3.6,2,1
2076,ID,1,2,2.5,1,1.75,4.75,7.75,1,5,0,2,2,2,4,5,3,4,4,UGM,1,F,17.26354454,3.2,2,2
2399,ID,1,0,0.0,0,0.0,6.75,3.75,2,5,0,4,6,4,1,3,4,5,4,UGM,1,M,24.09297052,3.7,2,2
4898,ID,1,0,0.0,0,0.0,14.5,7.5,1,5,0,1,1,8,8,3,4,4,5,UI,1,F,30.07116843,,1,2
1811,ID,0,0,0.0,0,0.0,9.25,5.5,1,5,0,1,2,1,2,3,4,3,4,UGM,1,F,29.40292024,3.5,2,2
5395,ID,4,0,0.0,1,3.25,8.25,6.75,1,5,0,1,1,3,2,4,4,3,3,UI,1,M,16.82422689,3.6,2,2
4395,ID,3,2,2.25,3,2.25,12.25,7.75,1,5,0,3,3,2,3,4,2,2,3,UI,1,M,21.36752137,3.5,2,2
3296,ID,1,0,0.0,0,0.0,6.25,9.75,1,1,0,1,1,3,1,3,2,3,4,UI,1,F,17.30103806,3.5,2,2
5757,ID,1,0,0.0,0,0.0,14.25,9.75,2,5,0,2,1,1,4,4,2,3,4,UA,1,M,16.97465376,,2,1
2833,ID,0,0,0.0,0,0.0,15.25,5.25,1,5,0,1,2,2,6,1,4,2,1,UI,1,F,25.0995016,3.4,2,2
4383,ID,2,0,0.0,0,0.0,4.25,6.5,2,5,0,3,2,3,3,2,2,3,5,UI,1,M,35.49215792,3.8,2,2
5619,ID,1,0,0.0,0,0.0,13.25,7.75,1,5,0,6,5,1,1,3,2,4,3,UI,1,M,24.97398543,3.5,2,2
3510,ID,3,0,0.0,4,1.75,4.0,4.25,1,5,0,3,3,2,4,4,4,4,3,UI,1,M,23.183391,3.2,2,2
3943,ID,4,0,0.0,0,0.0,6.25,8.75,2,5,0,2,8,3,4,3,4,3,4,UI,1,M,20.93663912,3.7,2,2
3761,ID,0,0,0.0,0,0.0,8.25,3.75,1,5,0,1,2,1,5,2,4,2,4,UI,1,M,18.42653421,3.5,2,2
2097,ID,5,0,0.0,5,2.0,4.25,5.0,1,5,0,2,2,1,2,2,4,2,2,UGM,1,M,21.36752137,3.6,2,2
2694,ID,0,0,0.0,0,0.0,14.25,8.25,1,5,0,1,3,2,1,2,2,2,3,UI,4,M,20.44913742,3.8,2,2
3932,ID,0,0,0.0,0,0.0,15.0,5.25,1,5,0,1,1,6,1,3,2,4,5,UI,1,M,19.53125,3.6,2,2
3400,ID,2,1,2.5,1,3.0,2.5,10.75,1,5,0,2,2,2,2,4,4,4,4,UI,1,M,23.4375,3.3,2,2
5621,ID,2,0,0.0,0,0.0,11.25,6.75,1,5,0,1,1,4,1,3,2,3,2,UI,1,M,14.95151437,,2,2
3215,ID,2,2,4.25,2,2.25,9.25,2.75,1,5,0,1,1,2,1,4,5,3,2,UI,1,F,18.68512111,3.7,2,2
2443,ID,0,0,0.0,0,0.0,12.25,6.5,1,5,0,2,1,1,3,2,3,2,1,UGM,1,M,32.46191136,3.8,2,2
2378,ID,3,0,0.0,0,0.0,4.25,5.75,1,5,0,2,2,1,1,4,3,3,2,UGM,2,M,24.97398543,3.6,2,2
2790,ID,4,0,3.75,0,0.0,13.75,9.25,1,5,0,1,1,8,8,3,4,3,4,UI,1,M,17.22480372,3.6,2,2
4398,ID,1,0,0.0,0,0.0,7.25,6.75,1,5,0,2,2,3,6,2,4,2,2,UI,1,M,29.296875,3.7,2,2
3705,ID,2,0,0.0,2,3.25,11.25,10.75,1,5,0,3,2,5,6,4,4,4,3,UI,1,M,16.40625,3.1,2,2
2655,ID,5,0,0.0,5,4.75,5.0,4.25,1,4,0,1,1,6,8,3,4,3,2,UI,3,M,16.40625,3.5,2,2
3874,ID,5,0,0.0,5,2.25,15.25,3.25,1,5,0,1,1,1,6,2,4,2,3,UI,1,M,19.56295525,3.5,2,2
3646,ID,1,1,2.75,1,2.25,15.25,6.75,1,5,0,1,2,6,8,5,3,4,3,UI,1,M,31.62627648,3.5,2,2
1789,ID,2,0,0.0,1,2.0,13.25,8.5,1,5,0,2,1,2,2,4,3,3,4,UGM,2,F,26.12861083,3.5,2,2
2850,ID,0,0,0.0,0,0.0,2.5,8.25,1,5,0,1,1,4,3,4,2,4,4,UI,2,M,20.23950076,3.6,2,2
5334,ID,3,3,2.75,1,2.75,14.0,8.75,2,2,0,1,1,4,4,5,2,4,5,UI,1,F,21.0498179,3.7,2,1
2333,ID,0,0,0.0,0,0.0,7.25,10.75,1,5,0,1,1,1,8,4,5,3,2,UGM,2,M,18.06616734,2.5,2,2
2327,ID,0,0,0.0,0,0.0,14.25,6.75,1,5,0,4,4,1,1,4,5,3,3,UGM,1,M,23.71184463,3.7,2,2
5883,ID,2,0,0.0,0,0.0,5.25,8.75,1,5,0,5,1,1,2,3,2,3,3,UA,1,M,23.55555556,3.8,2,2
3509,ID,0,0,0.0,0,1.25,4.25,7.75,1,5,0,2,2,5,4,3,2,3,4,UI,1,M,30.86300683,3.5,2,2
4866,ID,2,2,2.25,2,2.25,7.25,7.5,1,5,0,2,2,2,6,3,4,4,4,UI,1,M,17.96875,3.4,2,2
2639,ID,5,1,2.25,5,2.25,6.25,6.0,1,5,0,1,2,8,1,2,3,2,3,UI,3,F,23.98687034,3.8,2,2
5091,ID,1,0,0.0,1,2.25,7.25,2.75,1,5,0,2,3,2,1,2,3,3,5,UI,1,M,19.22768787,3.7,2,2
2494,ID,2,0,0.0,0,0.0,9.75,9.5,1,5,0,1,1,3,7,3,4,2,3,UGM,1,F,24.44727891,3.4,2,1
5260,ID,3,0,0.0,0,0.0,5.25,7.75,1,5,0,3,5,4,4,3,4,2,4,UI,1,F,20.54988662,3.5,2,2
3920,ID,2,0,0.0,2,2.75,13.25,7.75,1,5,0,2,1,2,1,3,4,3,4,UI,1,M,23.87511478,3.9,2,2
1862,ID,3,2,2.75,5,3.25,6.25,8.25,1,5,0,2,1,3,6,4,4,3,3,UGM,2,M,22.31327843,,2,1
4682,ID,1,0,0.0,5,1.75,4.75,11.25,1,1,0,7,7,8,8,5,4,4,5,UI,1,F,24.44727891,3.6,1,2
2112,ID,3,0,0.0,3,3.75,5.25,5.5,1,5,0,4,4,2,2,5,3,5,4,UGM,1,M,27.34375,3.7,2,2
4816,ID,0,0,1.5,0,0.0,14.25,8.75,1,5,0,1,5,2,2,4,2,4,4,UI,1,M,20.2020202,3.4,2,2
1607,ID,4,4,2.75,2,3.75,14.0,8.75,1,4,4,2,3,3,4,3,3,3,5,UGM,2,F,29.296875,3.7,2,2
2648,ID,0,0,0.0,0,0.0,15.75,7.75,1,5,0,3,1,3,6,3,4,3,4,UI,4,F,20.71569381,3.8,2,2
